DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,Weather
2019-03-13,2.46,0.0,0.0,0.0,4.722222222222222,9.444444444444445,0.0,Bad
2019-03-14,2.91,0.0,0.0,0.0,9.722222222222221,13.88888888888889,5.555555555555555,Good
2019-03-15,2.24,0.39,0.0,0.0,16.666666666666668,23.88888888888889,9.444444444444445,Bad
2019-03-16,10.07,0.0,0.0,0.0,8.61111111111111,14.444444444444445,2.7777777777777777,Good
2019-03-17,6.26,0.0,0.0,0.0,4.166666666666667,7.222222222222222,1.1111111111111112,Good
2019-03-18,2.01,0.0,0.0,0.0,3.8888888888888893,7.777777777777779,0.0,Good
2019-03-19,3.13,0.0,0.0,0.0,6.111111111111111,10.555555555555555,1.6666666666666667,Good
2019-03-20,2.91,0.0,0.0,0.0,7.222222222222223,11.666666666666668,2.7777777777777777,Good
2019-03-21,7.83,0.75,0.0,0.0,6.388888888888889,7.777777777777779,5.0,Bad
2019-03-22,10.74,0.68,0.0,0.0,6.388888888888889,9.444444444444445,3.3333333333333335,Bad
2019-03-23,9.84,0.0,0.0,0.0,5.277777777777778,8.88888888888889,1.6666666666666667,Good
2019-03-24,4.47,0.0,0.0,0.0,9.444444444444445,15.555555555555557,3.3333333333333335,Good
2019-03-25,4.25,0.0,0.0,0.0,9.444444444444445,13.333333333333334,5.555555555555555,Good
2019-03-26,7.83,0.0,0.0,0.0,5.0,9.444444444444445,0.5555555555555556,Good
2019-03-27,4.03,0.0,0.0,0.0,4.722222222222222,8.333333333333334,1.1111111111111112,Good
2019-03-28,1.57,0.0,0.0,0.0,7.222222222222223,11.666666666666668,2.7777777777777777,Good
2019-03-29,2.01,0.0,0.0,0.0,12.222222222222221,15.0,9.444444444444445,Good
2019-03-30,3.36,0.0,0.0,0.0,16.11111111111111,21.11111111111111,11.11111111111111,Good
2019-03-31,5.82,0.06,0.0,0.0,11.111111111111112,18.333333333333336,3.8888888888888893,Bad
2019-04-01,7.16,0.0,0.0,0.0,4.166666666666667,7.777777777777779,0.5555555555555556,Good
2019-04-02,4.47,0.0,0.0,0.0,7.5,11.11111111111111,3.8888888888888893,Good
2019-04-03,7.38,0.0,0.0,0.0,12.222222222222223,19.444444444444446,5.0,Good
2019-04-04,6.71,0.0,0.0,0.0,11.111111111111112,15.555555555555557,6.666666666666667,Good
2019-04-05,5.82,0.2,0.0,0.0,5.277777777777778,7.222222222222222,3.3333333333333335,Bad
2019-04-06,3.36,0.0,0.0,0.0,11.944444444444445,20.0,3.8888888888888893,Bad
2019-04-07,1.57,0.0,0.0,0.0,14.722222222222221,18.88888888888889,10.555555555555555,Good
2019-04-08,3.58,0.26,0.0,0.0,17.77777777777778,26.11111111111111,9.444444444444445,Bad
2019-04-09,2.91,0.03,0.0,0.0,9.166666666666668,10.555555555555555,7.777777777777779,Bad
2019-04-10,6.49,0.0,0.0,0.0,11.38888888888889,15.555555555555557,7.222222222222222,Bad
2019-04-11,3.13,0.0,0.0,0.0,8.61111111111111,12.777777777777779,4.444444444444445,Good
2019-04-12,3.8,0.63,0.0,0.0,13.88888888888889,20.0,7.777777777777779,Bad
2019-04-13,2.91,0.24,0.0,0.0,20.0,25.0,15.0,Bad
2019-04-14,1.57,0.01,0.0,0.0,19.166666666666668,22.77777777777778,15.555555555555557,Bad
2019-04-15,8.5,0.96,0.0,0.0,13.055555555555557,18.333333333333336,7.777777777777779,Bad
2019-04-16,9.4,0.0,0.0,0.0,12.777777777777779,18.88888888888889,6.666666666666667,Good
2019-04-17,3.13,0.01,0.0,0.0,13.055555555555555,17.22222222222222,8.88888888888889,Good
2019-04-18,3.58,0.0,0.0,0.0,13.61111111111111,16.666666666666668,10.555555555555555,Good
2019-04-19,3.36,0.01,0.0,0.0,20.555555555555557,26.666666666666668,14.444444444444445,Bad
2019-04-20,3.8,0.7,0.0,0.0,15.277777777777779,17.77777777777778,12.777777777777779,Bad
2019-04-21,3.36,0.0,0.0,0.0,15.277777777777779,18.88888888888889,11.666666666666668,Good
2019-04-22,4.47,0.24,0.0,0.0,14.444444444444445,17.77777777777778,11.11111111111111,Bad
2019-04-23,2.01,0.08,0.0,0.0,19.166666666666668,25.0,13.333333333333334,Bad
2019-04-24,5.82,0.0,0.0,0.0,16.666666666666668,20.555555555555557,12.777777777777779,Good
2019-04-25,3.36,0.02,0.0,0.0,13.88888888888889,18.88888888888889,8.88888888888889,Good
2019-04-26,4.92,1.03,0.0,0.0,12.777777777777779,15.0,10.555555555555555,Bad
2019-04-27,6.93,0.07,0.0,0.0,11.38888888888889,14.444444444444445,8.333333333333334,Bad
2019-04-28,3.8,0.01,0.0,0.0,9.444444444444445,11.666666666666668,7.222222222222222,Good
2019-04-29,2.68,0.01,0.0,0.0,10.277777777777779,15.555555555555557,5.0,Bad
2019-04-30,2.01,0.04,0.0,0.0,12.222222222222223,15.555555555555557,8.88888888888889,Bad
2019-05-01,2.46,0.0,0.0,0.0,11.666666666666668,13.333333333333334,10.0,Bad
2019-05-02,2.68,0.01,0.0,0.0,17.77777777777778,25.555555555555557,10.0,Bad
2019-05-03,2.46,0.06,0.0,0.0,11.666666666666668,13.333333333333334,10.0,Bad
2019-05-04,1.12,0.11,0.0,0.0,16.666666666666668,21.666666666666668,11.666666666666668,Bad
2019-05-05,7.16,1.31,0.0,0.0,12.5,14.444444444444445,10.555555555555555,Bad
2019-05-06,4.03,0.0,0.0,0.0,16.944444444444446,23.333333333333336,10.555555555555555,Good
2019-05-07,1.34,0.11,0.0,0.0,16.11111111111111,21.11111111111111,11.11111111111111,Bad
2019-05-08,4.47,0.0,0.0,0.0,17.22222222222222,21.666666666666668,12.777777777777779,Bad
2019-05-09,5.59,0.0,0.0,0.0,13.88888888888889,16.11111111111111,11.666666666666668,Good
2019-05-10,1.57,0.04,0.0,0.0,18.055555555555557,22.77777777777778,13.333333333333334,Bad
2019-05-11,3.13,0.04,0.0,0.0,16.944444444444446,20.555555555555557,13.333333333333334,Bad
2019-05-12,8.5,1.32,0.0,0.0,10.555555555555555,15.0,6.111111111111112,Bad
2019-05-13,5.59,0.7,0.0,0.0,7.222222222222222,8.88888888888889,5.555555555555555,Bad
2019-05-14,2.24,0.3,0.0,0.0,8.88888888888889,11.11111111111111,6.666666666666667,Bad
2019-05-15,3.8,0.01,0.0,0.0,13.611111111111112,20.555555555555557,6.666666666666667,Bad
2019-05-16,2.68,0.12,0.0,0.0,16.944444444444443,22.77777777777778,11.11111111111111,Bad
2019-05-17,4.92,0.03,0.0,0.0,20.0,24.444444444444446,15.555555555555557,Bad
2019-05-18,2.68,0.0,0.0,0.0,18.61111111111111,23.88888888888889,13.333333333333334,Good
2019-05-19,2.91,0.06,0.0,0.0,20.0,24.444444444444446,15.555555555555557,Bad
2019-05-20,5.37,0.0,0.0,0.0,24.166666666666668,29.444444444444446,18.88888888888889,Bad
2019-05-21,5.82,0.0,0.0,0.0,17.5,21.666666666666668,13.333333333333334,Good
2019-05-22,4.25,0.0,0.0,0.0,17.77777777777778,23.333333333333336,12.222222222222223,Good
2019-05-23,4.03,0.48,0.0,0.0,17.5,22.22222222222222,12.777777777777779,Bad
2019-05-24,7.61,0.0,0.0,0.0,19.444444444444443,22.77777777777778,16.11111111111111,Good
2019-05-25,4.03,0.0,0.0,0.0,17.22222222222222,21.666666666666668,12.777777777777779,Good
2019-05-26,4.25,0.2,0.0,0.0,22.5,30.0,15.0,Bad
2019-05-27,3.58,0.0,0.0,0.0,22.22222222222222,26.666666666666668,17.77777777777778,Good
2019-05-28,4.25,0.17,0.0,0.0,19.166666666666668,21.666666666666668,16.666666666666668,Bad
2019-05-29,4.7,0.8,0.0,0.0,17.22222222222222,21.11111111111111,13.333333333333334,Bad
2019-05-30,2.01,0.95,0.0,0.0,17.5,21.11111111111111,13.88888888888889,Bad
2019-05-31,2.68,0.0,0.0,0.0,21.944444444444443,26.666666666666668,17.22222222222222,Bad
2019-06-01,2.68,0.0,0.0,0.0,21.944444444444443,26.666666666666668,17.22222222222222,Bad
2019-06-02,3.8,0.86,0.0,0.0,21.666666666666668,27.222222222222225,16.11111111111111,Bad
2019-06-03,5.37,0.0,0.0,0.0,17.77777777777778,21.11111111111111,14.444444444444445,Good
2019-06-04,3.8,0.0,0.0,0.0,16.666666666666668,21.11111111111111,12.222222222222223,Good
2019-06-05,4.47,0.0,0.0,0.0,22.5,27.222222222222225,17.77777777777778,Good
2019-06-06,4.7,0.04,0.0,0.0,24.166666666666668,28.333333333333336,20.0,Bad
2019-06-07,2.24,0.0,0.0,0.0,23.055555555555557,27.222222222222225,18.88888888888889,Bad
2019-06-08,6.26,0.0,0.0,0.0,22.22222222222222,27.222222222222225,17.22222222222222,Bad
2019-06-09,6.49,0.0,0.0,0.0,20.555555555555557,25.555555555555557,15.555555555555557,Good
2019-06-10,6.71,0.62,0.0,0.0,18.333333333333336,21.11111111111111,15.555555555555557,Bad
2019-06-11,6.26,0.45,0.0,0.0,21.11111111111111,25.0,17.22222222222222,Bad
2019-06-12,4.03,0.0,0.0,0.0,19.166666666666668,23.333333333333336,15.0,Good
2019-06-13,5.82,0.6,0.0,0.0,15.555555555555557,18.333333333333336,12.777777777777779,Bad
2019-06-14,6.04,0.0,0.0,0.0,18.61111111111111,22.77777777777778,14.444444444444445,Bad
2019-06-15,4.47,0.0,0.0,0.0,21.388888888888893,27.222222222222225,15.555555555555557,Good
2019-06-16,5.14,0.04,0.0,0.0,22.5,26.666666666666668,18.333333333333336,Good
2019-06-17,1.34,0.0,0.0,0.0,22.5,24.444444444444446,20.555555555555557,Good
2019-06-18,1.79,0.79,0.0,0.0,21.111111111111114,22.77777777777778,19.444444444444446,Bad
2019-06-19,2.91,0.11,0.0,0.0,20.27777777777778,21.666666666666668,18.88888888888889,Bad
2019-06-20,3.13,0.42,0.0,0.0,21.944444444444446,25.555555555555557,18.333333333333336,Bad
2019-06-21,5.14,0.53,0.0,0.0,21.666666666666668,25.0,18.333333333333336,Bad
2019-06-22,5.59,0.0,0.0,0.0,21.11111111111111,26.11111111111111,16.11111111111111,Bad
2019-06-23,4.7,0.0,0.0,0.0,23.055555555555557,28.333333333333336,17.77777777777778,Good
2019-06-24,1.79,0.0,0.0,0.0,24.166666666666668,28.88888888888889,19.444444444444446,Good
2019-06-25,2.01,0.86,0.0,0.0,25.555555555555557,28.88888888888889,22.22222222222222,Bad
2019-06-26,3.13,0.0,0.0,0.0,26.38888888888889,30.555555555555557,22.22222222222222,Bad
2019-06-27,2.68,0.0,0.0,0.0,26.666666666666668,31.666666666666668,21.666666666666668,Good
2019-06-28,2.46,0.0,0.0,0.0,27.22222222222222,31.666666666666668,22.77777777777778,Good
2019-06-29,4.7,0.08,0.0,0.0,27.5,32.77777777777778,22.22222222222222,Bad
2019-06-30,5.14,0.06,0.0,0.0,24.444444444444446,28.333333333333336,20.555555555555557,Good
2019-07-01,4.47,0.0,0.0,0.0,23.888888888888893,29.444444444444446,18.333333333333336,Bad
2019-07-02,2.46,0.02,0.0,0.0,25.555555555555557,29.444444444444446,21.666666666666668,Good
2019-07-03,1.79,0.0,0.0,0.0,27.22222222222222,30.555555555555557,23.88888888888889,Good
2019-07-04,2.68,0.0,0.0,0.0,27.77777777777778,32.22222222222222,23.333333333333336,Bad
2019-07-05,2.91,0.0,0.0,0.0,26.11111111111111,30.0,22.22222222222222,Bad
2019-07-06,3.36,0.0,0.0,0.0,28.333333333333336,32.22222222222222,24.444444444444446,Bad
2019-07-07,4.92,0.0,0.0,0.0,26.11111111111111,30.0,22.22222222222222,Good
2019-07-08,2.68,0.04,0.0,0.0,22.77777777777778,25.555555555555557,20.0,Bad
2019-07-09,2.68,0.0,0.0,0.0,25.555555555555557,30.555555555555557,20.555555555555557,Bad
2019-07-10,2.46,0.0,0.0,0.0,27.222222222222225,31.111111111111114,23.333333333333336,Good
2019-07-11,4.47,0.79,0.0,0.0,26.666666666666668,30.555555555555557,22.77777777777778,Bad
2019-07-12,5.14,0.0,0.0,0.0,26.38888888888889,30.555555555555557,22.22222222222222,Bad
2019-07-13,3.8,0.0,0.0,0.0,25.27777777777778,29.444444444444446,21.11111111111111,Good
2019-07-14,4.92,0.0,0.0,0.0,28.055555555555557,31.666666666666668,24.444444444444446,Good
2019-07-15,2.91,0.0,0.0,0.0,24.72222222222222,29.444444444444446,20.0,Good
2019-07-16,2.91,0.0,0.0,0.0,27.5,32.77777777777778,22.22222222222222,Good
2019-07-17,3.58,1.82,0.0,0.0,28.333333333333336,33.88888888888889,22.77777777777778,Bad
2019-07-18,4.92,0.51,0.0,0.0,23.88888888888889,26.11111111111111,21.666666666666668,Bad
2019-07-19,3.58,0.0,0.0,0.0,27.22222222222222,32.77777777777778,21.666666666666668,Good
2019-07-20,4.25,0.0,0.0,0.0,31.38888888888889,35.0,27.77777777777778,Good
2019-07-21,4.47,0.0,0.0,0.0,30.833333333333336,35.0,26.666666666666668,Bad
2019-07-22,2.68,1.66,0.0,0.0,27.22222222222222,32.22222222222222,22.22222222222222,Bad
2019-07-23,4.03,0.53,0.0,0.0,21.388888888888893,23.333333333333336,19.444444444444446,Bad
2019-07-24,2.91,0.02,0.0,0.0,23.888888888888893,28.333333333333336,19.444444444444446,Bad
2019-07-25,1.79,0.0,0.0,0.0,25.0,28.88888888888889,21.11111111111111,Good
2019-07-26,1.57,0.0,0.0,0.0,25.833333333333336,31.111111111111114,20.555555555555557,Good
2019-07-27,2.91,0.0,0.0,0.0,25.833333333333336,29.444444444444446,22.22222222222222,Good
2019-07-28,5.37,0.01,0.0,0.0,26.388888888888893,31.111111111111114,21.666666666666668,Bad
2019-07-29,4.47,0.0,0.0,0.0,27.5,32.22222222222222,22.77777777777778,Good
2019-07-30,3.36,0.01,0.0,0.0,29.444444444444446,33.333333333333336,25.555555555555557,Bad
2019-07-31,2.91,0.36,0.0,0.0,25.833333333333336,30.555555555555557,21.11111111111111,Bad
2019-08-01,2.24,0.0,0.0,0.0,25.833333333333336,30.555555555555557,21.11111111111111,Bad
2019-08-02,3.58,0.0,0.0,0.0,25.833333333333336,28.88888888888889,22.77777777777778,Good
2019-08-03,3.58,0.21,0.0,0.0,25.0,30.0,20.0,Bad
2019-08-04,2.68,0.0,0.0,0.0,25.555555555555557,30.555555555555557,20.555555555555557,Bad
2019-08-05,4.47,0.0,0.0,0.0,24.444444444444443,27.77777777777778,21.11111111111111,Good
2019-08-06,3.13,0.04,0.0,0.0,23.88888888888889,26.11111111111111,21.666666666666668,Bad
2019-08-07,2.68,1.18,0.0,0.0,24.72222222222222,28.88888888888889,20.555555555555557,Bad
2019-08-08,4.7,0.2,0.0,0.0,24.166666666666668,28.88888888888889,19.444444444444446,Bad
2019-08-09,3.58,0.08,0.0,0.0,24.166666666666668,28.333333333333336,20.0,Bad
2019-08-10,5.14,0.0,0.0,0.0,23.055555555555557,27.222222222222225,18.88888888888889,Good
2019-08-11,3.13,0.0,0.0,0.0,21.944444444444443,26.666666666666668,17.22222222222222,Good
2019-08-12,3.58,0.0,0.0,0.0,24.72222222222222,29.444444444444446,20.0,Good
2019-08-13,3.58,0.07,0.0,0.0,23.88888888888889,26.11111111111111,21.666666666666668,Bad
2019-08-14,3.58,0.0,0.0,0.0,25.833333333333336,28.88888888888889,22.77777777777778,Bad
2019-08-15,4.03,0.0,0.0,0.0,25.27777777777778,29.444444444444446,21.11111111111111,Bad
2019-08-16,2.68,0.0,0.0,0.0,23.055555555555557,26.11111111111111,20.0,Good
2019-08-17,3.36,0.0,0.0,0.0,26.666666666666668,30.555555555555557,22.77777777777778,Bad
2019-08-18,2.24,0.64,0.0,0.0,26.666666666666664,32.22222222222222,21.11111111111111,Bad
2019-08-19,2.91,0.0,0.0,0.0,27.22222222222222,32.22222222222222,22.22222222222222,Bad
2019-08-20,2.91,0.0,0.0,0.0,27.5,31.111111111111114,23.88888888888889,Good
2019-08-21,2.91,0.1,0.0,0.0,26.944444444444446,30.555555555555557,23.333333333333336,Bad
2019-08-22,3.8,1.01,0.0,0.0,26.944444444444443,32.22222222222222,21.666666666666668,Bad
2019-08-23,3.36,0.09,0.0,0.0,20.833333333333336,23.333333333333336,18.333333333333336,Bad
2019-08-24,5.14,0.0,0.0,0.0,21.111111111111114,24.444444444444446,17.77777777777778,Good
2019-08-25,8.95,0.0,0.0,0.0,21.11111111111111,25.0,17.22222222222222,Good
2019-08-26,6.26,0.0,0.0,0.0,19.72222222222222,23.333333333333336,16.11111111111111,Good
2019-08-27,3.13,0.0,0.0,0.0,20.27777777777778,23.88888888888889,16.666666666666668,Good
2019-08-28,3.8,0.08,0.0,0.0,21.388888888888893,23.333333333333336,19.444444444444446,Bad
2019-08-29,4.03,0.0,0.0,0.0,22.77777777777778,27.222222222222225,18.333333333333336,Good
2019-08-30,4.03,0.0,0.0,0.0,24.72222222222222,30.0,19.444444444444446,Good
2019-08-31,5.82,0.0,0.0,0.0,23.888888888888893,27.222222222222225,20.555555555555557,Good
2019-09-01,4.47,0.0,0.0,0.0,21.38888888888889,25.555555555555557,17.22222222222222,Good
2019-09-02,2.46,0.3,0.0,0.0,21.944444444444446,23.333333333333336,20.555555555555557,Bad
2019-09-03,3.36,0.0,0.0,0.0,23.611111111111114,27.77777777777778,19.444444444444446,Good
2019-09-04,3.8,0.0,0.0,0.0,25.27777777777778,30.555555555555557,20.0,Bad
2019-09-05,5.14,0.0,0.0,0.0,20.833333333333336,23.333333333333336,18.333333333333336,Good
2019-09-06,8.28,0.32,0.0,0.0,16.944444444444446,19.444444444444446,14.444444444444445,Bad
2019-09-07,4.47,0.02,0.0,0.0,18.61111111111111,23.88888888888889,13.333333333333334,Bad
2019-09-08,2.24,0.0,0.0,0.0,21.11111111111111,25.0,17.22222222222222,Good
2019-09-09,4.47,0.0,0.0,0.0,21.666666666666668,25.555555555555557,17.77777777777778,Good
2019-09-10,2.91,0.01,0.0,0.0,21.666666666666668,24.444444444444446,18.88888888888889,Bad
2019-09-11,5.14,0.0,0.0,0.0,25.833333333333336,31.111111111111114,20.555555555555557,Good
2019-09-12,4.92,0.17,0.0,0.0,21.666666666666668,27.222222222222225,16.11111111111111,Bad
2019-09-13,6.49,0.0,0.0,0.0,18.055555555555557,22.22222222222222,13.88888888888889,Good
2019-09-14,2.91,0.0,0.0,0.0,19.72222222222222,23.333333333333336,16.11111111111111,Good
2019-09-15,2.24,0.0,0.0,0.0,23.88888888888889,27.77777777777778,20.0,Good
2019-09-16,2.01,0.0,0.0,0.0,22.5,25.0,20.0,Good
2019-09-17,5.59,0.0,0.0,0.0,20.555555555555557,24.444444444444446,16.666666666666668,Good
2019-09-18,6.49,0.0,0.0,0.0,17.22222222222222,20.555555555555557,13.88888888888889,Good
2019-09-19,2.91,0.0,0.0,0.0,16.11111111111111,21.11111111111111,11.11111111111111,Good
2019-09-20,4.7,0.0,0.0,0.0,19.444444444444446,25.555555555555557,13.333333333333334,Good
2019-09-21,2.68,0.0,0.0,0.0,22.5,28.88888888888889,16.11111111111111,Good
2019-09-22,3.58,0.0,0.0,0.0,24.72222222222222,30.0,19.444444444444446,Bad
2019-09-23,5.37,0.11,0.0,0.0,26.38888888888889,31.666666666666668,21.11111111111111,Bad
2019-09-24,5.82,0.0,0.0,0.0,20.833333333333336,24.444444444444446,17.22222222222222,Good
2019-09-25,3.36,0.0,0.0,0.0,20.27777777777778,26.11111111111111,14.444444444444445,Good
2019-09-26,3.58,0.02,0.0,0.0,22.77777777777778,28.333333333333336,17.22222222222222,Bad
2019-09-27,3.58,0.0,0.0,0.0,19.72222222222222,24.444444444444446,15.0,Good
2019-09-28,2.91,0.0,0.0,0.0,23.055555555555557,27.77777777777778,18.333333333333336,Good
2019-09-29,6.26,0.0,0.0,0.0,22.5,26.666666666666668,18.333333333333336,Good
2019-09-30,6.93,0.0,0.0,0.0,18.611111111111114,21.666666666666668,15.555555555555557,Good
2019-10-01,3.8,0.0,0.0,0.0,22.22222222222222,27.222222222222225,17.22222222222222,Good
2019-10-02,6.49,0.03,0.0,0.0,25.555555555555557,33.88888888888889,17.22222222222222,Bad
2019-10-03,6.26,0.34,0.0,0.0,14.444444444444445,17.22222222222222,11.666666666666668,Bad
2019-10-04,6.93,0.0,0.0,0.0,14.444444444444445,18.88888888888889,10.0,Bad
2019-10-05,4.92,0.0,0.0,0.0,11.666666666666666,16.11111111111111,7.222222222222222,Good
2019-10-06,2.91,0.01,0.0,0.0,17.5,21.11111111111111,13.88888888888889,Good
2019-10-07,4.03,0.2,0.0,0.0,20.555555555555557,26.11111111111111,15.0,Bad
2019-10-08,7.83,0.02,0.0,0.0,15.833333333333334,17.77777777777778,13.88888888888889,Bad
2019-10-09,10.51,0.54,0.0,0.0,12.777777777777779,15.0,10.555555555555555,Bad
2019-10-10,9.62,0.0,0.0,0.0,16.666666666666668,21.666666666666668,11.666666666666668,Good
